SongNumber,AlbumName,ArtistName,Danceability,Duration,KeySignature,Tempo,TimeSignature,Title,Year
42,"b'Watts In A Tank'","b'Diesel'",0.0,228.70159,9,102.271,4,"b"Good Mornin' Day (Album Version)"",0
43,"b'Raw Blues Vol. 3'","b'The Electric Flag'",0.0,11.88526,4,93.306,7,"b'I Was Robbed Last Night'",0
44,"b'Real Live Woman'","b'Trisha Yearwood'",0.0,238.21016,10,126.573,4,"b'Real Live Woman'",2000
45,"b'Prophecy'","b'Soulfly'",0.0,223.08526,7,216.906,3,"b'Born Again Anarchist'",0
46,"b'All Systems Go'","b'Vinnie Vincent Invasion'",0.0,283.42812,2,117.482,4,"b'That Time Of Year (2003 Digital Remaster)'",1988
47,"b'Soul Sacrafice'","b'Carlos Santana'",0.0,316.86485,2,109.251,4,"b'Persuasion'",1994
48,"b'Working for a Nuclear Free City'","b'Working For A Nuclear Free City'",0.0,279.37914,8,218.633,3,"b'Quiet place'",2006
49,"b'Nordisk Rapsodi'","b'Sturm und Drang'",0.0,185.28608,9,188.385,3,"b'Two Nordic Mazurkas'",0
50,"b'Reflex - Remixes v2'","b'Johnny Fiasco'",0.0,448.9922,7,126.938,4,"b'Reflex'",2000
51,"b'Shelter'","b'Kristin Diable'",0.0,195.02975,9,123.832,3,"b"Redemption's Son"",2005
52,"b'Camden Crawl 2010'","b'Midnight Juggernauts'",0.0,334.34077,11,127.956,4,"b'Vital Signs'",2010
53,"b'So Far On Three Wheels-Dodgy On The Radio'","b'Dodgy'",0.0,181.75955,10,95.206,4,"b'(Your Love Keeps Lifting Me) Higher And Higher'",1996
54,"b'Red Rose For Gregory'","b'Gregory Isaacs'",0.0,365.73995,11,155.916,4,"b'Teacher\'s Plight (12" Promo Mix)'",1988
55,"b'Corridos de Oro'","b'Halcones de Salitrillo'",0.0,239.59465,5,212.489,4,"b'La Droga Maldita'",0
56,"b'Tom Paxton: Live from Mountain Stage'","b'Tom Paxton'",0.0,228.28363,9,121.064,4,"b'Passing Through Tulsa'",2001
57,"b'Todo el Mundo!'","b'Proyecto Uno'",0.0,268.17261,0,99.17,4,"b'Thoughts Of You'",1997
58,"b'The Man And The Legend'","b'Carl Perkins'",0.0,163.36934,4,92.528,4,"b"Honey Don't"",0
59,"b'Ricochet Days'","b'Modern English'",0.0,312.842,4,125.323,4,"b'Ricochet Days'",1984
60,"b'Grace'","b'Simon Webbe'",0.0,240.48281,2,164.044,4,"b'Sunshine (Love Like That)'",2006
61,"b'Structures That Belongs To One - Week 1'","b'Oliver Dodd'",0.0,457.35138,4,127.973,4,"b'Snow Day'",0
62,"b'Iparhi Logos'","b'Helena Paparizou'",0.0,248.92036,8,87.008,4,"b'Pou Pige Tosi Agapi (Summer Moonlight Mix)'",0
63,"b'Broadcast'","b'Cutting Crew'",0.0,399.72526,1,190.417,7,"b'The Broadcast'",1986
64,"b'Knowing'","b'Marco Beltrami'",0.0,106.47465,10,115.873,3,"b'Aftermath'",2007
65,"b'Heads_ Tails And Aces'","b'Matt Schofield'",0.0,227.00363,5,115.515,3,"b'Woman Across The River'",0
66,"b'Ongiara'","b'Great Lake Swimmers'",0.0,249.39057,0,120.163,3,"b'Catcher Song'",2007
67,"b'Social Comment Remixes Vol. 1'","b'All Good Funk Alliance'",0.0,305.6322,10,110.019,4,"b'Now Lately'",0
68,"b"Walk Don't Run - The Very Best Of The Ventures"","b'The Ventures'",0.0,169.56036,9,132.195,4,"b'Oh_ Pretty Woman'",0
69,"b'My Best Days'","b'Danny Gokey'",0.0,235.07546,1,90.062,4,"b'Crazy Not To'",2010
70,"b'Bells'","b'Albert Ayler'",0.0,1202.33751,1,67.708,3,"b'Bells'",1965
71,"b'Feribot'","b'Di Grine Kuzine'",0.0,185.46893,2,89.28,3,"b'Zabkowice Walc'",0
72,"b'Armenians On 8th Avenue'","b'Sugar Mary'",0.0,196.12689,6,151.284,4,"b'Yandim Tokat Yandim'",0
73,"b'Under The Influence Of Bad People'","b'Screw 32'",0.0,148.87138,0,193.128,1,"b'My Crazy Life'",1997
74,"b'Bowie 1965!'","b'Davy Jones (And The Lower Third)'",0.0,151.48363,0,140.587,4,"b"You've Got A Habit Of Leaving"",2001
75,"b'Christmas Panpipes & Instrumentals'","b'Holiday Instrumentals'",0.0,208.56118,7,87.992,1,"b'Silent Night (Version 4)'",0
76,"b'Oozing Bass Spasms'","b'Otto von Schirach'",0.0,56.0322,11,142.415,4,"b'Dj Hepatitis Tofuburger'",2008
77,"b'Joy 1967 - 1990'","b'Ultra Vivid Scene'",0.0,233.11628,9,138.553,4,"b'Extraordinary'",0
78,"b'Kids In Philly'","b'Marah'",0.0,235.31057,4,131.471,5,"b'The Catfisherman'",2000
79,"b'Rev Up Best Of Mitch Ryder & Detroit Wheels'","b'Mitch Ryder & The Detroit Wheels'",0.0,182.88281,7,110.022,4,"b'I Hope'",1966
80,"b'Live In Paris'","b'The Gladiators'",0.0,1271.71873,2,152.212,1,"b'Stick A Bush (live)'",0
81,"b'Bones & Lungs'","b'Taxpayer'",0.0,191.52934,9,130.252,4,"b'Gifts With Strings Attached'",0
82,"b'Reconstructed&For Your Listening Pleasure'","b'Art Of Noise'",0.0,487.33995,6,162.01,3,"b'Il Pleure'",2004
83,"b'Nino Bravo 50 Aniversario'","b'Nino Bravo'",0.0,155.01016,5,107.877,4,"b'Voy Buscando'",1990
84,"b'Exitos De El Due\xc3\xb1o Del Soneo'","b'Cano Estremera y Unisex Band'",0.0,387.73506,10,175.754,4,"b'Amame En Camara Lenta'",0
85,"b'Time Has Come: The Best Of The Chambers Brothers'","b'The Chambers Brothers'",0.0,203.10159,9,104.12,4,"b'You Got The Power - To Turn Me On'",1968
86,"b'Blue Eyed in the Red Room'","b'Boom Bip'",0.0,280.99873,11,120.115,3,"b'The Move'",2005
87,"b'Royal Bunker Nr. 1 Vol. 2'","b'K.I.Z.'",0.0,237.87057,1,144.994,3,"b'H\xc3\xb6lle Pluto Berlin'",0
88,"b'The Astrud Gilberto Album'","b'Astrud Gilberto / Antonio Carlos Jobim'",0.0,139.25832,4,59.258,1,"b'Agua De Beber'",1985
89,"b'Elton Britt: Ridin With Elton'","b'Elton Britt'",0.0,150.62159,3,168.792,1,"b'They Took the Stars Out of Heaven'",0
90,"b'Ende: gut'","b'Herbstrock'",0.0,161.90649,5,148.035,4,"b'Und dann wir'",0
91,"b'Working Class Heroes'","b'Agnostic Front'",0.0,117.26322,7,127.816,4,"b'Believe (Album Version)'",0
92,"b'Covering Their Tracks'","b"Danny Bryant's RedEyeBand"",0.0,236.64281,1,172.992,3,"b'Hendrix Jam'",2004
93,"b'Master Celebrations'","b'No Fun At All'",0.0,110.91546,4,176.565,7,"b'Vision'",1993
94,"b'I Fyr Og Flamme'","b'Bare Egil Band'",0.0,161.51465,9,158.942,5,"b'Grungejoik'",0
95,"b'20 Grandes Exitos (Album)'","b'Quilapayun'",0.0,149.73342,2,162.415,3,"b'Tres Bailecitos (2008 Digital Remaster)'",0
96,"b'2 Become 1'","b'Spice Girls'",0.0,356.67546,11,83.262,3,"b'Wannabe (Junior Vasquez Remix Edit)'",1996
97,"b'M\xc3\xa1s Exitos Con El Shaka'","b'Sergio Vega'",0.0,213.86404,5,107.532,4,"b'Que Se Mueran Los Feos'",0
98,"b'Heavy Metal Killers'","b'Voltax'",0.0,167.1571,4,95.993,4,"b'Steel Maker'",0
99,"b'Something For The Weekend'","b'Maze Featuring Frankie Beverly'",0.0,460.40771,6,114.086,4,"b'Before I Let Go'",0
100,"b'Geteiltes Leid I'","b'Moses Pelham'",0.0,252.23791,1,93.015,4,"b'Wen hasst du am liebsten?'",0
101,"b'In This Place'","b'True Believers'",0.0,380.08118,11,83.446,3,"b'In This Place'",0
102,"b'Back To The World'","b'Tevin Campbell'",0.0,236.93016,8,206.807,4,"b'I Need You (Album Version)'",1996
103,"b'Cubic Summer Sampler'","b'Dj Denise'",0.0,380.1073,9,126.021,4,"b'Desert Jack'",0
104,"b'Refried'","b'Special Interest & DJ Mes'",0.0,369.6322,5,124.992,4,"b'Strolling'",0
105,"b'Old Rottenhat'","b'Robert Wyatt'",0.0,172.69506,2,206.845,5,"b'East Timor'",1985
106,"b'Live At The Village Vanguard - The Master Takes'","b'John Coltrane Quartet'",0.0,896.23465,0,96.144,5,"b'Impressions'",1962
107,"b"I'm Still Awake"","b'Hybrid'",0.0,457.63873,7,0.0,4,"b"I'm Still Awake"",0
108,"b'Julie Roberts'","b'Julie Roberts'",0.0,193.2273,2,146.524,1,"b'No Way Out'",2004
109,"b'Live In Concert'","b'The Irish Rovers'",0.0,176.14322,7,125.612,4,"b'The Boys of Belfast'",2003
110,"b'Foggy Mountain Gospel'","b'Lester Flatt;Earl Scruggs'",0.0,143.46404,7,178.678,3,"b'You Can Feel It In Your Soul'",0
111,"b'Veni Veni'","b'Helium Vola'",0.0,219.74159,9,93.89,4,"b'Mahnung'",2004
112,"b'Road Rockets'","b'Rita Chiarelli'",0.0,276.6624,5,132.604,4,"b"Highway '61 Revisited"",1992
113,"b'Windy City Blues'","b'Otis Spann'",0.0,157.28281,9,112.877,1,"b'Dust My Broom'",1993
114,"b'GROOVE FAMILY CYCO'","b'Infectious Grooves'",0.0,271.15057,4,199.91,4,"b'Rules Go Out The Window'",1994
115,"b'Reinforced presents 4hero - Parallel Universe'","b'4hero'",0.0,375.03955,11,106.687,5,"b'Follow your Heart'",0
116,"b'Heavyweight Gringos'","b'zero dB'",0.0,340.37506,1,109.841,4,"b'Bongos_ Bleeps & Basslines'",0
117,"b'Love at the End of the World'","b'Sam Roberts'",0.0,242.65098,9,132.037,4,"b'Stripmall Religion'",2008
118,"b'M\xc3\xb3wie Tak_ Mysle Nie'","b'Ewa Bem'",0.0,267.80689,9,87.264,4,"b'Slowem...'",0
119,"b'Iron Gag'","b'A Life Once Lost'",0.0,219.48036,10,160.032,4,"b'Ill Will'",2007
120,"b'Orange mecanique'","b'Cerrone'",0.0,228.30975,5,128.007,4,"b'9th symphony'",0
121,"b"L'Homme A Trois Mains"","b'Katerine'",0.0,143.85587,7,96.676,4,"b'Gare Montparnasse'",0
122,"b"Train Train: Southern Rock's Best - Live"","b'Blackfoot'",0.0,632.94649,3,132.047,4,"b'Highway Song'",0
123,"b'Cheap Thrills/Pearl'","b'Janis Joplin'",0.0,236.25098,5,169.032,3,"b'Little Girl Blue'",1969
124,"b'Blue Boot #2'","b'Detroit Junior'",0.0,288.41751,10,117.054,4,"b'Christmas Song (live)'",0
125,"b'Here I Go Again'","b'Frankie Lee'",0.0,202.68363,7,81.464,4,"b'Crossroads'",0
126,"b'Wild & Free'","b'The Radiators'",0.0,329.56036,6,164.519,1,"b'Doctor Doctor'",0
127,"b'Fiesta Tradicional Colombiana'","b'Pedro Laza Y Sus Pelayeros'",0.0,159.9473,5,106.74,3,"b'Cartagena Alegre'",0
128,"b'Al comp\xc3\xa1s del coraz\xc3\xb3n'","b'Guadaljarafe'",0.0,197.98159,2,181.528,3,"b'Candelitas'",0
129,"b'Idoler Med Paroler'","b'Appendix'",0.0,264.33261,7,93.025,4,"b'Brenn Baby Brenn (Med Jester)'",0
130,"b'Classic Country: Charlie McCoy'","b'Charlie McCoy'",0.0,187.61098,2,127.501,3,"b"Don't It Make My Brown Eyes Blue"",0
131,"b'The Look Of Love'","b'Diana Krall'",0.0,343.92771,10,106.371,1,"b'The Night We Called It A Day'",2001
132,"b'Unpardenable Deeds / Ion Storm'","b'Current Value'",0.0,383.86893,10,88.479,4,"b'Unpardenable Deeds'",0
133,"b'The Platinum Collection'","b'Magazin'",0.0,243.19955,2,111.704,4,"b'Rano_ranije'",0
134,"b'Dim Dim'","b'Jerry Dimmer'",0.0,236.77342,9,124.024,4,"b'Nanana Baby'",2007
135,"b"the no music of aiff's... the no music. remixed"","b'themselves'",0.0,335.3073,0,111.013,4,"b'out in the open (remixed by The Notwist)'",0
136,"b'Salvame'","b'Nancys Rubias'",0.0,328.09751,0,132.994,4,"b'Salvame (Fangoria remix)'",0
137,"b"King's Record Shop"","b'Rosanne Cash'",0.0,275.27791,1,92.401,4,"b"I Don't Have To Crawl"",1987
138,"b'Porn Again'","b'Smut Peddlers'",0.0,281.59955,11,93.789,4,"b'Medicated Minutes'",2001
139,"b'Www.Sciogliamoipooh'","b'Teo Mammucari'",0.0,190.22322,3,130.076,3,"b'Vorrei Una Donna Come Flavia V'",0
140,"b'An Introduction To Buddy Rich Vol 3'","b'Buddy Rich'",0.0,181.81179,6,92.515,4,"b'Just You_ Just Me'",0
141,"b'Tasheyana Compost'","b'The USA Is a Monster'",0.0,185.05098,4,86.755,5,"b'Love'",2003
142,"b'Lo Scopo Della Luna'","b'Claudio Rocchi'",0.0,648.04526,9,166.79,4,"b'Tutto Passa (Volo Magico N. 3)'",0
143,"b'The Kill - EP'","b'Enduser'",0.0,394.84036,2,124.712,7,"b'Playing the Devil'",2007
144,"b"What's Your Number"","b'Domu'",0.0,343.24853,9,125.001,1,"b'Whats Your Number'",0
145,"b"Let's Get Lost"","b'Diana Krall;Terence Blanchard'",0.0,312.94649,6,132.39,4,"b"Let's Get Lost"",0
146,"b'Cumbilandia (Tu Ritmo Feliz)'","b'Los Wawanco'",0.0,221.28281,7,166.051,4,"b'Fanny'",0
147,"b'In for Sin'","b'Amplified Heat'",0.0,385.35791,9,106.142,3,"b'Just a Junkie'",0
148,"b'Ipamu'","b'Charles Schillings'",0.0,522.1873,0,124.017,4,"b'No Communication_ no Love ( Devastating )'",0
149,"b'Selling Celery to Get a Salary:  Remixes_ Demos & B-Sides'","b'Raw Produce'",0.0,196.20526,11,90.025,4,"b'Foundation'",0
150,"b'Declan Galbraith'","b'Declan Galbraith'",0.0,257.69751,4,147.937,4,"b'Your Friend'",0
151,"b'Best Of'","b'Johnny Burnette'",0.0,131.91791,5,93.589,5,"b"I'm Still Dreamin'"",0
152,"b'The Curved Glass'","b'Hopewell'",0.0,311.58812,2,159.932,4,"b'Watermark (reprise)'",2000
153,"b'La Quinta Stagione'","b'Cristina Don\xc3\xa0'",0.0,292.8322,9,108.112,5,"b'Goccia (Live@Radio Popolare)'",2007
154,"b'Wheels'","b'Dan Tyminski'",0.0,176.3522,4,134.26,4,"b'Wheels'",2008
155,"b'Trouble In The Land'","b'Black 47'",0.0,290.24608,0,89.57,3,"b'Touched by Fire'",2000
156,"b'Same Meat Different Gravy'","b'Hard Skin'",0.0,61.72689,11,123.624,1,"b'Still Fighting Thatcher'",2004
157,"b'Two/three Instrumentals'","b'Dabrye'",0.0,219.29751,1,95.593,4,"b'Get Live'",2006
158,"b'I Grandi Successi: Cochi & Renato'","b'Cochi e Renato'",0.0,882.05016,8,55.371,1,"b'La solita predica'",0
159,"b"Entre Deux (\xc3\x80 L'Olympia)"","b'Patrick Bruel'",0.0,386.45506,5,114.427,5,"b'La Romance De Paris'",2002
160,"b"It's Not My Problem [Thin White Duke Remix]"","b'Sneaky Sound System'",0.0,455.31383,11,125.229,1,"b"It's Not My Problem [Stockholm Syndrome Dub Mix]"",0
161,"b'Mirabilis'","b'Mediaeval Baebes'",0.0,95.00689,2,120.865,4,"b"San'c Fuy Belha Ni Prezada"",2005
162,"b'El Magn\xc3\xadfico Alfredo Kraus'","b'Alfredo Kraus'",0.0,156.18567,2,83.422,1,"b'Marta'",0
163,"b"Stig's In Love"","b'Midfield General'",0.0,440.34567,11,110.899,3,"b'Go Off'",1997
164,"b'Mad About The Boy 16'","b'Carol Jiani'",0.0,385.77587,0,127.993,4,"b"I Don't Wanna Talk About Love"",0
165,"b"Makin' Magic"","b'Pat Travers'",0.0,303.98649,0,124.832,4,"b'Need Love'",0
166,"b'This is not a Photo Opportunity'","b'Max Duley'",0.0,299.54567,2,134.895,5,"b'Untitled'",0
167,"b'Ojo'","b'Darden Smith'",0.0,255.58159,11,150.446,4,"b'$2 Novels'",0
168,"b'Of Beauty and Decay'","b'Never More Than Less'",0.0,59.45424,2,104.968,4,"b'The ? & the O'",0
169,"b'Dame Un Poco De Amor'","b'Los Bravos'",0.0,167.6273,0,117.871,4,"b"She's My Girl"",1968
170,"b'Una Semana En El Motor De Un Autobus'","b'Los Planetas'",0.0,160.93995,4,165.664,4,"b'Ciencia Ficcion'",0
171,"b'Rufus Does Judy At Carnegie Hall'","b'Rufus Wainwright / Martha Wainwright'",0.0,405.05424,0,160.383,4,"b'Stormy Weather'",0
172,"b'Waving Not Drowning'","b'Rupert Hine'",0.0,207.82975,1,86.778,3,"b'Dark Windows'",1982
173,"b'Remue'","b'Dominique A'",0.0,208.69179,0,90.296,3,"b'Retrouvailles'",1999
174,"b'Silver Soul'","b'And Also the Trees'",0.0,412.65587,6,105.172,3,"b'Jewel Park'",1998
175,"b'Night Of The Living Shred'","b'Joe Stump'",0.0,264.22812,1,130.872,1,"b'Chasing The Jack'",0
176,"b'Black Earth'","b'Arch Enemy'",0.0,249.20771,2,202.994,4,"b'Transmigration Macabre'",1996
177,"b'I Got Rhythm'","b'Red Nichols'",0.0,169.11628,5,103.495,4,"b'Back Beat'",0
178,"b'Remixes'","b'Liquid Liquid'",0.0,321.2273,2,0.0,7,"b'Optimo'",1983
179,"b'Let The Notes Drip From Our Lips To Yours'","b'Attack Formation'",0.0,13.322,1,167.344,1,"b'City Boy Syndicate'",0
180,"b'Come Easy Go Easy Love'","b'Hoagy Carmichael'",0.0,175.25506,3,77.331,4,"b'Stardust'",1927
181,"b'To Play_ to Dream_ to Drift_ an Anthology'","b'Zita Swoon'",0.0,253.46567,7,166.634,4,"b'Orpheus'",0
182,"b'Six Trio-Sonatas (Bach)'","b'Arion (Bach)'",0.0,266.08281,3,109.379,1,"b'Sonata no.1 in G major (originally in E-flat major) BWV525: Adagio'",0
183,"b'Century Child'","b'Nightwish'",0.0,249.25995,5,79.994,4,"b'End of All Hope'",2002
184,"b'Seven Degrees North'","b'King Sunny Ade'",0.0,431.80363,7,95.407,3,"b'Ogidan O Ni Se Barber'",2000
185,"b'Petit Fours'","b'Grand Duchy'",0.0,276.79302,2,110.036,4,"b'Fort Wayne'",2009
186,"b'War On Everybody'","b'God Bullies'",0.0,238.36689,11,115.327,4,"b'Peace And Love'",0
187,"b'Empiricism'","b'Borknagar'",0.0,264.85506,4,130.638,5,"b'Gods Of My World'",2001
188,"b'Maudlin'","b'Capgun Coup'",0.0,164.85832,4,100.024,3,"b'Farnam Street?'",0
189,"b'Sentimental Me - 20 Dreams & Memories'","b'Russ Morgan'",0.0,155.32363,6,97.559,3,"b'Cruising Down The River'",2004
190,"b'Blacka Da Berry'","b'Alfonzo Hunter'",0.0,253.17832,8,130.023,4,"b'Slow Motion (Explicit)'",0
191,"b'The Spectrum'","b'Wax Doctor'",0.0,503.50975,0,102.399,5,"b'The Spectrum'",1995
192,"b'Great Composers: Georges Delerue'","b'Georges Delerue'",0.0,446.27546,7,174.239,5,"b'The Escape Artist: Suite'",1990
193,"b'Jeg Og Du'","b'Anne Linnet'",0.0,260.80608,11,134.508,4,"b'Lykkelig'",2001
194,"b'Perfect Moment'","b'Peter White'",0.0,301.16526,2,107.64,4,"b'San Diego'",0
195,"b'Super Trouper'","b'Forever Sweet'",0.0,492.90404,11,118.048,4,"b'Right'",0
196,"b'The Time Is Now'","b'Electric Frankenstein'",0.0,213.96853,3,146.415,4,"b'The Time Is Now'",0
197,"b'20 Crazy Early Rave Traxx'","b'The Terrorist'",0.0,243.85261,10,150.1,4,"b"Kickin' Hardcore"",0
198,"b'Los Siempre Alegres'","b'Los Alegres De Teran'",0.0,154.3571,5,89.253,3,"b'Trigue\xc3\xb1ita'",0
199,"b'Best House & Oldschool Remixes'","b'Mory Kante'",0.0,292.23138,8,133.397,4,"b'Yeke Yeke'",1985
200,"b"I've Got A Feeling"","b'Baby Washington'",0.0,151.43138,7,96.421,3,"b'At Last'",0
201,"b'Greatest Hits 1973-1988'","b'Aerosmith'",0.0,266.762,4,148.033,4,"b'Lightning Strikes'",1982
202,"b'M\xc3\xbcnchener Freiheit - Die gr\xc3\xb6ssten Hits'","b'M\xc3\xbcnchener Freiheit'",0.0,255.08526,0,135.978,4,"b'Regenzeit'",1996
203,"b'Asperity Remixes'","b'Edit Select'",0.0,460.06812,7,126.248,4,"b'Asperity'",0
204,"b'Keep Your Heart'","b'The Loved Ones'",0.0,152.842,6,183.195,4,"b'Breathe In'",0
205,"b"Drop It 'Til It Pops"","b'Hot Club De Paris'",0.0,125.28281,0,91.669,4,"b'I Swung For Judas'",2007
206,"b'David Anthony - Big Bang'","b'David Anthony'",0.0,192.9922,9,166.161,4,"b'California Country'",0
207,"b'The Ultimately Empty Million Pounds'","b'Funki Porcini'",0.0,251.74159,7,75.801,4,"b"Butler's Groove"",1999
208,"b'Young Man Blues: Live In Glasgow Part 2'","b'Bert Jansch'",0.0,151.40526,0,130.01,1,"b'Hallelujah I Love Her So'",1998
209,"b'The Saga Of Mayflower May'","b'Marissa Nadler'",0.0,165.27628,11,161.742,4,"b'Lily_ Henry And The Willow Trees'",2006
210,"b"See My Trains Passin' Vol 2"","b'Barry K\xc3\xbcnzel'",0.0,230.00771,6,101.506,4,"b'Dans le parc (edition Tromo/R\xc3\xbcckbank)'",0
211,"b'75 Great Divas Great Songs (MP3 Compilation)'","b'Teresa Brewer'",0.0,159.86893,0,131.171,7,"b'Ricochet'",1989
212,"b'Fillmore East: The Lost Concert Tapes 12/13/68'","b'Mike Bloomfield;Al Kooper'",0.0,219.79383,2,103.159,4,"b"That's All Right Mama"",0
213,"b'Da Humm ! (Wurstfachverk\xc3\xa4uferin)'","b'Helge Schneider'",0.0,250.17424,0,90.902,1,"b'Bonbon Aus Wurst'",1997
214,"b'Heart Shaped Songs'","b'Michael K.'",0.0,188.57751,4,167.001,4,"b'Bigger_ Better'",0
215,"b'Olimme Kuin Veljet'","b'Don Huonot'",0.0,236.82567,1,112.258,4,"b'Sininen y\xc3\xb6'",1995
216,"b"Sugar 'N' Spice"","b'Peggy Lee'",0.0,166.50404,5,118.143,1,"b"I'll Be Around (2001 Digital Remaster)"",0
217,"b'Np3'","b'Nils Petter Molv\xc3\xa6r'",0.0,141.92281,2,103.193,3,"b'Tabula Rasa'",2002
218,"b'The Cocoanuts / Monkey Business'","b'The Marx Brothers'",0.0,134.86975,10,148.372,1,"b'Sugar In the Morning - Monkey Business'",0
219,"b'Recordings Of Music For Film'","b'Vincent Gallo'",0.0,100.0224,10,82.92,3,"b'A Brown Lung Hollering'",1992
